"X","logFC","t","P.Value","adj.P.Val","Direction"
"ST_T_CELL_SIGNAL_TRANSDUCTION",0.0546024936897621,4.07996289377495,5.09602834015602e-05,0.0299483444823464,"UP"
"PID_ARF_3PATHWAY",-0.0439244727910031,-3.92034083365855,9.83381338944162e-05,0.0299483444823464,"DOWN"
"KEGG_BETA_ALANINE_METABOLISM",-0.0925111488063461,-3.90452240603396,0.00010482982841469,0.0299483444823464,"DOWN"
"KEGG_ARGININE_AND_PROLINE_METABOLISM",-0.065324323732419,-3.78432833516755,0.000169167047157117,0.0299483444823464,"DOWN"
"REACTOME_CALNEXIN_CALRETICULIN_CYCLE",-0.0644979612771588,-3.77638544357318,0.000174524151995026,0.0299483444823464,"DOWN"
"PID_S1P_META_PATHWAY",0.0558117114065287,3.58568405168284,0.000362811720137732,0.0379084868271916,"UP"
"REACTOME_SIGNALING_BY_NODAL",0.0624062433490364,3.54254262083098,0.000426234155463533,0.0379084868271916,"UP"
"ST_FAS_SIGNALING_PATHWAY",0.0370055595348278,3.53051343415668,0.00044568696164385,0.0379084868271916,"UP"
"KEGG_BUTANOATE_METABOLISM",-0.125742716523958,-3.52601533987962,0.000453172023946229,0.0379084868271916,"DOWN"
"ST_GA13_PATHWAY",0.0345725441701561,3.51734863900296,0.000467926553676674,0.0379084868271916,"UP"
"BIOCARTA_AKT_PATHWAY",0.0572397151456613,3.48586399195465,0.000525393224622202,0.0379084868271916,"UP"
"REACTOME_SIGNALING_BY_SCF_KIT",0.0315027064797253,3.46190751411294,0.000573465983107179,0.0379084868271916,"UP"
"BIOCARTA_RAS_PATHWAY",0.0587076192625136,3.46147474696884,0.000574371012533206,0.0379084868271916,"UP"
"PID_FAK_PATHWAY",0.0422186597604247,3.40857479697922,0.000695608280169462,0.041888237080822,"UP"
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.0254851160482078,3.37869119261357,0.000774237645295816,0.041888237080822,"UP"
"REACTOME_MRNA_CAPPING",-0.0710134734622201,-3.37141116133712,0.000794607456465488,0.041888237080822,"DOWN"
"PID_LYSOPHOSPHOLIPID_PATHWAY",0.0313434230314662,3.35918116787586,0.000829953415354282,0.041888237080822,"UP"
"REACTOME_PEROXISOMAL_LIPID_METABOLISM",-0.0663622141620395,-3.31492740659576,0.000970434607569872,0.0462573829608306,"DOWN"
"KEGG_PROTEIN_EXPORT",-0.0602717968554263,-3.26628346780763,0.00115013193452806,0.0463726017641227,"DOWN"
"PID_ERBB4_PATHWAY",0.0313478122417247,3.26432296471196,0.00115798308351959,0.0463726017641227,"UP"
"BIOCARTA_MET_PATHWAY",0.050420049496765,3.26151405688432,0.00116931836592223,0.0463726017641227,"UP"
"ST_B_CELL_ANTIGEN_RECEPTOR",0.0389513456999202,3.24796156291894,0.00122546764510849,0.0463726017641227,"UP"
"KEGG_RENAL_CELL_CARCINOMA",0.0317374482615476,3.23274233921941,0.00129149227334477,0.0463726017641227,"UP"
"PID_ARF6_PATHWAY",0.0332434747272128,3.2314751009451,0.00129713571368175,0.0463726017641227,"UP"
"KEGG_OTHER_GLYCAN_DEGRADATION",-0.0836411766207021,-3.2146306781497,0.00137434889526307,0.0471676540854286,"DOWN"
"PID_NETRIN_PATHWAY",0.0361225116352957,3.19008736047871,0.0014944823036481,0.0472736071296586,"UP"
"PID_CDC42_PATHWAY",0.0223362110802651,3.16733878759558,0.00161441957947681,0.0472736071296586,"UP"
"PID_ECADHERIN_NASCENT_AJ_PATHWAY",0.0317954464348897,3.16690501906347,0.00161679049677904,0.0472736071296586,"UP"
"REACTOME_HIV_INFECTION",-0.0399864421933152,-3.16564952993839,0.00162367093979626,0.0472736071296586,"DOWN"
"BIOCARTA_HCMV_PATHWAY",0.0508141740325637,3.15688862971435,0.00167244023067504,0.0472736071296586,"UP"
"REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS",-0.0491077714345843,-3.14904845141437,0.00171722592276225,0.0472736071296586,"DOWN"
"REACTOME_REGULATION_OF_SIGNALING_BY_CBL",0.0584743405124561,3.13264010630735,0.0018145555445463,0.0472736071296586,"UP"
"PID_ECADHERIN_STABILIZATION_PATHWAY",0.0398177205891207,3.12501236432807,0.00186150974764444,0.0472736071296586,"UP"
"REACTOME_SULFUR_AMINO_ACID_METABOLISM",-0.0725715854746076,-3.12051763497363,0.00188969936116146,0.0472736071296586,"DOWN"
"PID_DNA_PK_PATHWAY",-0.0586113255318155,-3.11444484240596,0.00192841054724715,0.0472736071296586,"DOWN"
"REACTOME_ARMS_MEDIATED_ACTIVATION",0.0332464370923335,3.07884152146855,0.00217043247531594,0.0517286406616967,"UP"
"REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE",-0.0714157065292558,-3.05363812317427,0.00235830389038488,0.0546871550797359,"DOWN"
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.0492145176431216,3.02770917222387,0.00256706164250565,0.0555182013442177,"UP"
"REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS",-0.0417899001031214,-3.02292111925667,0.00260741571353418,0.0555182013442177,"DOWN"
"BIOCARTA_AGPCR_PATHWAY",0.0484910329277981,3.01939978053182,0.00263746393221662,0.0555182013442177,"UP"
"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",-0.0504168002430315,-2.98202016706033,0.00297657226946445,0.0555182013442177,"DOWN"
"BIOCARTA_TGFB_PATHWAY",0.0654507455619946,2.98172490598998,0.00297940283380392,0.0555182013442177,"UP"
"REACTOME_TRIF_MEDIATED_TLR3_SIGNALING",0.0347557013395462,2.97865606422824,0.00300896885171494,0.0555182013442177,"UP"
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.0288256969734614,2.97076951648155,0.00308618473946045,0.0555182013442177,"UP"
"ST_GAQ_PATHWAY",0.0336656215226798,2.96807298917713,0.00311299872909396,0.0555182013442177,"UP"
"REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS",-0.0548962450634501,-2.9661118299928,0.0031326338506837,0.0555182013442177,"DOWN"
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",-0.0360845419194145,-2.96106378518496,0.00318369657838141,0.0555182013442177,"DOWN"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",-0.102594601406027,-2.9564748534489,0.00323077387190655,0.0555182013442177,"DOWN"
"REACTOME_RNA_POL_II_TRANSCRIPTION",-0.040414956223754,-2.95228587113259,0.00327430236972805,0.0555182013442177,"DOWN"
"REACTOME_METABOLISM_OF_POLYAMINES",-0.0519075603669541,-2.9485976715344,0.00331306978243403,0.0555182013442177,"DOWN"
"REACTOME_METABOLISM_OF_PROTEINS",-0.0278200089970335,-2.94582585108992,0.00334248027590315,0.0555182013442177,"DOWN"
"PID_SMAD2_3NUCLEAR_PATHWAY",0.0525538158705089,2.94280290377181,0.00337482691611179,0.0555182013442177,"UP"
"BIOCARTA_CARM1_PATHWAY",0.0527449115497197,2.93608275045013,0.00344776099990582,0.0555182013442177,"UP"
"REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS",-0.0656912990459536,-2.92596791196938,0.00356025192043163,0.0555182013442177,"DOWN"
"KEGG_TRYPTOPHAN_METABOLISM",-0.0830030476687427,-2.91563590018695,0.0036786045044889,0.0555182013442177,"DOWN"
"REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.0509872209977443,2.90956662765552,0.00374978863526257,0.0555182013442177,"UP"
"PID_INSULIN_PATHWAY",0.0345886190738623,2.90748022442944,0.00377454765364736,0.0555182013442177,"UP"
"BIOCARTA_GPCR_PATHWAY",0.0301175230074584,2.90521548543826,0.00380159145464838,0.0555182013442177,"UP"
"KEGG_MISMATCH_REPAIR",-0.0667330705292848,-2.90129141527317,0.00384886791346661,0.0555182013442177,"DOWN"
"REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT",-0.0485563008924159,-2.89474380098889,0.00392894575388918,0.0555182013442177,"DOWN"
"REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER",-0.0565652715565587,-2.89126377336739,0.00397212134780122,0.0555182013442177,"DOWN"
"PID_HDAC_CLASSIII_PATHWAY",0.0550648273945112,2.88258971416798,0.00408162377252476,0.0555182013442177,"UP"
"REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS",0.0464631155384041,2.88075631403133,0.00410511756857798,0.0555182013442177,"UP"
"REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM",-0.093932089993058,-2.87339005196713,0.00420075647659547,0.0555182013442177,"DOWN"
