"Name","ID","logFC","logCPM","PValue","FDR","Direction"
"NUP188","ENSG00000095319",0.0924904359316949,3.04145254490312,0.0122051382653545,0.081592539863874,"NONE"
"SPTSSA","ENSG00000165389",0.160802441468765,3.21605092489384,0.0120895634030532,0.0811706515280276,"UP"
"FZR1","ENSG00000105325",0.0704854056503974,3.47030307245277,0.0116561943092658,0.0799118237662152,"NONE"
"SLC22A4","ENSG00000197208",0.134015456465603,2.50743720328674,0.0138280459514217,0.0873285080868036,"NONE"
"YIPF1","ENSG00000058799",-0.0866117708891858,3.43800983276449,0.0116589870622636,0.0799118237662152,"NONE"
"FAM46A","ENSG00000112773",0.243327075111821,1.14956003777288,0.0162367673440592,0.0948859708520352,"UP"
"MEIS3P1","ENSG00000179277",0.236575443260383,1.27506281802689,0.0160490022037029,0.0942516424586707,"UP"
"OLA1","ENSG00000138430",-0.115849070660788,3.50718403877224,0.0116670675183734,0.0799118237662152,"NONE"
"LAMTOR4","ENSG00000188186",-0.099645500826159,4.29818940839514,0.0118048379452695,0.080282735392787,"NONE"
"ZMIZ1","ENSG00000108175",0.130079240076475,3.51852063383307,0.0116632867412557,0.0799118237662152,"NONE"
"OAS2","ENSG00000111335",0.256888121209133,1.15357911737207,0.0162487613741875,0.0949220770041118,"UP"
"RPARP-AS1","ENSG00000269609",-0.117316052835499,2.35624989822118,0.014346037710638,0.0891149888007986,"NONE"
"RHBDF1","ENSG00000007384",0.127793593587679,1.91192733755675,0.0153157875714248,0.0916028892417717,"NONE"
"DGKE","ENSG00000153933",-0.110759232667565,2.96254242006163,0.0124048326977516,0.0822721167381962,"NONE"
"CENPB","ENSG00000125817",0.113843880962564,4.54209957216121,0.0121311535959099,0.0813251481695378,"NONE"
"LSAMP","ENSG00000185565",0.0648273811827575,4.72412698370711,0.0124119856394376,0.082273412520142,"NONE"
"WNT4","ENSG00000162552",0.154075507419507,1.02956757141363,0.0165216274608759,0.095843442958433,"UP"
"PPP1R12A","ENSG00000058272",-0.0587510046849378,3.89972332912313,0.0116634081284594,0.0799118237662152,"NONE"
"CDH10","ENSG00000040731",-0.13040473787915,4.01931196920621,0.0117474827344604,0.080114910653004,"NONE"
"APLNR","ENSG00000134817",0.428616023636796,4.40671835524992,0.0120339349079439,0.0809127130318139,"UP"
"LGI2","ENSG00000153012",-0.204553849515071,1.49311591627313,0.0157673390397859,0.0931431443385395,"DOWN"
"BCAT1","ENSG00000060982",-0.170238486788025,2.83328006145644,0.0127356485970454,0.0832585692501536,"DOWN"
"","ENSG00000280339",-0.167003521545091,1.94659148798248,0.0154575818860347,0.092012637324529,"DOWN"
"NPR2","ENSG00000159899",0.0935358086525202,3.05137605302905,0.0123092170309379,0.0818708396002319,"NONE"
"MT-TP","ENSG00000210196",0.298187916634925,4.06701831207687,0.0120362741846124,0.0809127130318139,"UP"
"TNIK","ENSG00000154310",0.0995041224309237,4.18678796902325,0.0118994956611454,0.080523867405147,"NONE"
"RPL26L1","ENSG00000037241",-0.129216144168197,2.75827032957304,0.0130122674159504,0.0842468182321074,"NONE"
"XPNPEP1","ENSG00000108039",-0.0687311709536229,3.45692558746158,0.0119162216889182,0.0805368821559103,"NONE"
"RPGRIP1L","ENSG00000103494",-0.0915557532732207,2.03779215260696,0.0151643393321206,0.0912992794462825,"NONE"
"PARK2","ENSG00000185345",-0.10979946848208,2.87098124317174,0.0126959618009224,0.0832519383936022,"NONE"
"DNM3","ENSG00000197959",-0.0708611865060487,4.37622833114408,0.0121465535159326,0.0813251481695378,"NONE"
"TMEM255A","ENSG00000125355",0.206783906914541,1.87934009311198,0.0155329893928825,0.0922128463822196,"UP"
"TMPRSS3","ENSG00000160183",0.303849656224965,0.629461720101771,0.0170136426425753,0.0978345560776078,"UP"
"CCDC142","ENSG00000135637",0.0884214245315018,2.24113939414705,0.0149174246643816,0.0903858094620991,"NONE"
"MIRLET7BHG","ENSG00000197182",0.131832724284722,2.71698553261847,0.0134227234056157,0.0856807553486347,"NONE"
"PPOX","ENSG00000143224",-0.0961274625072261,2.71288869551543,0.0134222290938848,0.0856807553486347,"NONE"
"HCN1","ENSG00000164588",-0.177221967306718,2.89702269396177,0.0127282699931527,0.0832585692501536,"DOWN"
"MAP3K9","ENSG00000006432",-0.146255958205258,3.43092166471738,0.011944454548279,0.080660896622677,"DOWN"
"SLC47A1","ENSG00000142494",0.314429161521454,1.57123785925033,0.0162197844059636,0.0948859708520352,"UP"
"ATAD2","ENSG00000156802",-0.101461713026432,2.63459434981263,0.0135297257546466,0.0860974640679572,"NONE"
"UFC1","ENSG00000143222",-0.0897268759577337,3.92498956138089,0.0118861850734691,0.0804671558561441,"NONE"
"L3MBTL1","ENSG00000185513",-0.0747611013039449,2.61282914688469,0.0138437557607696,0.0873285080868036,"NONE"
"","ENSG00000259668",0.16969737011207,1.73458948944669,0.0161104113082747,0.0944858546078544,"UP"
"PGM5P2","ENSG00000277778",0.140667189519266,2.45935591180653,0.014277853699012,0.0889477588073562,"UP"
"ZNF614","ENSG00000142556",-0.0738289164949286,2.70149952798036,0.0134099150486325,0.0856807553486347,"NONE"
"CKMT1A","ENSG00000223572",-0.199962621004089,2.07299195492438,0.0146564595713122,0.0898136824403656,"DOWN"
"CDK19","ENSG00000155111",0.127165246605875,3.7123696212338,0.0119359723388526,0.0806369786898808,"NONE"
"INHBA","ENSG00000122641",0.423804948870798,0.372408600938333,0.0172803329899649,0.0986877519461885,"UP"
"LDB2","ENSG00000169744",-0.191787352789208,3.8279729250225,0.0119993649664164,0.0808155394032932,"DOWN"
"DDX24","ENSG00000089737",-0.0889770593213992,4.69259917956323,0.0127536390809779,0.083332624931834,"NONE"
"RASAL2","ENSG00000075391",-0.0980569735648138,3.23675834464388,0.0122381015736323,0.0816518154761408,"NONE"
"ARRDC1-AS1","ENSG00000203993",0.0852810889288262,2.95641794701586,0.0128307163880485,0.0835019748348198,"NONE"
"KBTBD3","ENSG00000182359",-0.0910485396017293,2.75689859215556,0.0132901881250991,0.0852012767391468,"NONE"
"KCNB1","ENSG00000158445",-0.153931202076343,3.89048793082291,0.0121002556937748,0.0812090351290263,"DOWN"
"PPP3CB","ENSG00000107758",-0.127322382729045,4.83851027371243,0.013085351384489,0.0843873211381671,"NONE"
"DOPEY2","ENSG00000142197",-0.0995462905712405,3.05916300541394,0.0126908098994876,0.0832519383936022,"NONE"
"KTN1-AS1","ENSG00000186615",-0.114085705358048,1.50956040343803,0.0166530018486815,0.0962501048775423,"NONE"
"LRRC14","ENSG00000160959",-0.0720353951783248,2.93336618531965,0.0130190228506825,0.0842571336117527,"NONE"
"PSMB3","ENSG00000277791",-0.0976927099236438,4.43081495822124,0.0125345925220729,0.0825957283590125,"NONE"
"FAT4","ENSG00000196159",0.186174350270029,2.16925630532088,0.0153061078883352,0.0915785531354133,"UP"
"ZNF496","ENSG00000162714",0.0637877838236478,2.54771472096559,0.0141729069931672,0.0887552833750608,"NONE"
"CNIH3","ENSG00000143786",-0.133445446230454,2.3307339191825,0.0147162433734174,0.0898946573132182,"NONE"
"RPL23AP7","ENSG00000240356",0.208418385154445,1.81074495626525,0.0162765042711521,0.0950161311565608,"UP"
"NDUFB2","ENSG00000090266",-0.0987296952855847,3.38406245390786,0.0123519783864266,0.0820883514752667,"NONE"
"EIF2S3","ENSG00000130741",0.0584469663266045,4.52967397360464,0.0126957979738152,0.0832519383936022,"NONE"
"","ENSG00000255910",-0.175977148670674,1.66587199453611,0.016449438227854,0.0956716059559895,"DOWN"
"TBC1D5","ENSG00000131374",0.0606781180432385,3.52492520819041,0.0122253666990445,0.0816518154761408,"NONE"
"SMS","ENSG00000102172",-0.0935181308826092,4.61392181942141,0.0128620193409873,0.0835724043326409,"NONE"
"FAM229B","ENSG00000203778",0.119952863078931,3.91390138711216,0.0121973846165877,0.0815925047999773,"NONE"
"KBTBD4","ENSG00000123444",-0.118610239628621,2.2979982643727,0.0149956764952411,0.0906852285125326,"NONE"
"EAF1","ENSG00000144597",-0.0808245073018234,2.90435293551568,0.01303480190315,0.0842590244210752,"NONE"
"PELI1","ENSG00000197329",0.129660542189474,3.35816730390184,0.0123920058426755,0.082258270553296,"NONE"
"ATN1","ENSG00000111676",0.1158325024985,4.29678656691183,0.0125274327504496,0.0825818890762675,"NONE"
"POP1","ENSG00000104356",-0.121339588205663,2.18644226512067,0.0154036300320987,0.0918790085663258,"NONE"
"NARFL","ENSG00000103245",-0.0822193986220441,2.59458720459009,0.0142011477805352,0.0888120829813873,"NONE"
"","ENSG00000227671",0.116381875998886,3.26794763430302,0.0127909994676889,0.0834228775177771,"NONE"
"KLF5","ENSG00000102554",0.251806600940229,1.26156001418291,0.017085510269946,0.098020983699845,"UP"
"MAP7","ENSG00000135525",0.130260871559473,4.62646240173329,0.0128451626758056,0.0835223849270147,"NONE"
"FNDC4","ENSG00000115226",-0.103339605528612,4.25308517984802,0.012456782761669,0.0823648355209902,"NONE"
"TMEM232","ENSG00000186952",-0.0958481968135643,2.24758001181488,0.0154305604060341,0.0919188346522952,"NONE"
"","ENSG00000232626",-0.141283356778593,2.04050257843029,0.0160531531696547,0.0942516424586707,"DOWN"
"HEPH","ENSG00000089472",0.150204802612956,2.74153268296986,0.0137566448558136,0.0870631862491624,"UP"
"CLEC5A","ENSG00000258227",0.415732085862179,0.52674489871238,0.0179140937769843,0.100999598835212,"NONE"
"TMEM169","ENSG00000163449",-0.141032049039964,2.14235820091234,0.0154244291926978,0.0919158573505708,"DOWN"
"SHC3","ENSG00000148082",-0.136005793221117,5.0113627049826,0.0135749760221632,0.0862478624498822,"NONE"
"TMEM167B","ENSG00000215717",-0.0900721170761742,3.96105849406527,0.0123926655612397,0.082258270553296,"NONE"
"","ENSG00000280304",-0.186315216329415,1.39364286171178,0.017227773884557,0.0984924416051546,"DOWN"
"GALE","ENSG00000117308",-0.104343634909146,2.61719414591135,0.0143441732733682,0.0891149888007986,"NONE"
"LINC01338","ENSG00000281327",0.403904849718708,1.71071415024683,0.0166514653378137,0.0962501048775423,"UP"
"S100PBP","ENSG00000116497",0.0947881676938702,2.79532841082248,0.013977219812867,0.0879137502064027,"NONE"
"UBA52","ENSG00000221983",-0.0784700008225299,5.07986356359576,0.0137404062574511,0.0869941469876328,"NONE"
"MTMR7","ENSG00000003987",-0.1085992968522,3.61696227357144,0.0124743213704134,0.0823648355209902,"NONE"
"COPS2","ENSG00000166200",-0.0633364608900093,3.66503372011256,0.0125137623092405,0.0825251023884537,"NONE"
"DDX17","ENSG00000100201",0.0840056891853749,5.61085608109856,0.0144516646395609,0.0893146801389294,"NONE"
"SOX2","ENSG00000181449",0.149135400609302,4.84280249786893,0.0134659732879757,0.0858781710316772,"UP"
"LOXL3","ENSG00000115318",0.139132914719022,1.87603805610466,0.0167723486356569,0.096734372590527,"UP"
"ETV3","ENSG00000117036",0.123072214468134,2.7263694230831,0.0138400399482176,0.0873285080868036,"NONE"
"HIF1AN","ENSG00000166135",-0.053679151091671,2.92150503425776,0.013479416445978,0.0858781710316772,"NONE"
"SLC6A13","ENSG00000010379",0.305494015150849,1.7637498011817,0.0169632454937678,0.097628382563215,"UP"
"GRIN2D","ENSG00000105464",0.143575476642406,1.33719680203506,0.017469039419249,0.0993137099968592,"UP"
"CAV1","ENSG00000105974",0.249424560195028,2.27155538840375,0.0155904160132907,0.0923985094432529,"UP"
"PPP1R11","ENSG00000204619",-0.0864850940052682,3.85910111999085,0.0126863883134764,0.0832519383936022,"NONE"
"HDAC1","ENSG00000116478",0.137743303254805,3.23572249649683,0.0130694173917281,0.084382527954029,"UP"
"","ENSG00000258702",-0.249877662626989,2.05189527641165,0.0162347589205997,0.0948859708520352,"DOWN"
"SCAF4","ENSG00000156304",0.0956015723625505,2.52419396392499,0.0146198727716766,0.0898101480539349,"NONE"
"METTL6","ENSG00000206562",-0.0659644280515082,2.92720611373347,0.0135419473255687,0.0861050503497981,"NONE"
"C1orf204","ENSG00000188004",-0.150791314818827,1.8594019706893,0.0167713029911576,0.096734372590527,"DOWN"
"PDZD8","ENSG00000165650",0.0655814039634302,3.43980707920964,0.0127372042285035,0.0832585692501536,"NONE"
"PUS7L","ENSG00000129317",-0.0688391162926139,2.58183297413957,0.0148558346297814,0.09032205307736,"NONE"
"GLS2","ENSG00000135423",-0.156165852507764,1.91321957328223,0.0166515478304768,0.0962501048775423,"DOWN"
"FLG-AS1","ENSG00000237975",-0.278239290967768,0.885937547701093,0.0180853647284821,0.101448239871681,"NONE"
"CHADL","ENSG00000100399",0.254505830792603,3.52516625856961,0.0128275091018339,0.0835019748348198,"UP"
"ZSWIM6","ENSG00000130449",0.10704691824947,3.57098194457829,0.0127370950884458,0.0832585692501536,"NONE"
"MAF1","ENSG00000179632",0.0734977097881764,4.19321807606519,0.0128017899942745,0.0834228775177771,"NONE"
"CAPN2","ENSG00000162909",0.128103556449766,3.99052076279547,0.0127004856390191,0.0832519383936022,"NONE"
"SERTAD2","ENSG00000179833",0.148233253538509,2.37059936709783,0.0151495333013169,0.0912437942967137,"UP"
"","ENSG00000278864",0.140202567764517,3.74729845187684,0.013234239203659,0.0850095443849362,"UP"
"AP1M1","ENSG00000072958",-0.108855359043841,3.03102222735451,0.0132969355592209,0.0852110648596796,"NONE"
"HIST1H2AE","ENSG00000277075",-0.226522643037264,3.41051953755021,0.0129996942830861,0.0841988135271951,"DOWN"
"CHST6","ENSG00000183196",0.299699574604075,2.77593129081122,0.0143579395622255,0.0891149888007986,"UP"
"PAPLN","ENSG00000100767",0.211638148637394,2.82064845201163,0.0143040464330692,0.08904296181562,"UP"
"SBNO1","ENSG00000139697",-0.0723646467799108,4.04622143775949,0.0128451418537794,0.0835223849270147,"NONE"
"TUBB2A","ENSG00000137267",-0.202251767678201,5.62625846810128,0.0149675812003007,0.0905488733696469,"DOWN"
"","ENSG00000250017",-0.203825675393702,2.00305553533208,0.0165894044952461,0.0960866785562126,"DOWN"
"PILRA","ENSG00000085514",0.195259522887502,2.0999759878897,0.0164315379330663,0.0956203886126484,"UP"
"ZNF222","ENSG00000159885",-0.116007910174239,2.06928182804869,0.0165695403345368,0.0960056930565529,"NONE"
"NEK1","ENSG00000137601",0.0780886900466116,3.25677102258057,0.0131115783502356,0.0844542943301287,"NONE"
"RASA1","ENSG00000145715",0.0626878898158507,4.25222158529688,0.0130342963577535,0.0842590244210752,"NONE"
"","ENSG00000233321",-0.228281720452163,1.57497660304729,0.0176923143059928,0.100060275156762,"NONE"
"ATP9B","ENSG00000166377",-0.0678376809298715,3.07450056259833,0.0135361576044787,0.0861017788076,"NONE"
"","ENSG00000240207",-0.125525978216484,2.69107340668019,0.0146773438498964,0.0898136824403656,"NONE"
"SYNE3","ENSG00000176438",0.18551463475825,1.90043142742887,0.0170947184368398,0.0980393514849259,"UP"
"DOC2A","ENSG00000149927",-0.193705249291038,3.50396115649664,0.0128944560255136,0.0837498254072557,"DOWN"
"C17orf58","ENSG00000186665",-0.160539237690108,2.6541301975563,0.0146687225681304,0.0898136824403656,"DOWN"
"ZNF233","ENSG00000159915",-0.0967463594684064,2.61755814282601,0.0150030700356474,0.0906963367117913,"NONE"
"MYL6B","ENSG00000196465",-0.109240784039632,3.88443092218778,0.0129219492800675,0.0838910539685876,"NONE"
"PAPOLG","ENSG00000115421",-0.0626469802146894,2.66090424751175,0.0145669364996336,0.0898101480539349,"NONE"
"GMPPA","ENSG00000144591",-0.0799525384369448,2.168235598677,0.0164319173153546,0.0956203886126484,"NONE"
"CDK7","ENSG00000134058",-0.0734954647492319,3.13422282247878,0.0134010376452536,0.0856807553486347,"NONE"
"GBP4","ENSG00000162654",0.290625995001794,1.62522811452204,0.0175526882987447,0.0995465526101847,"UP"
"SWI5","ENSG00000175854",-0.119829112548545,2.69333301228976,0.0147121891649476,0.0898946573132182,"NONE"
"MALSU1","ENSG00000156928",-0.0763667072474008,2.50304291704761,0.0151781411752492,0.0913150093116174,"NONE"
"KIAA1143","ENSG00000163807",-0.0826800992937065,3.39788040480418,0.0131699001645463,0.084729645441752,"NONE"
"RND1","ENSG00000172602",-0.222703255221623,3.55019231767963,0.0130872363707757,0.0843873211381671,"DOWN"
"APOD","ENSG00000189058",0.194049643818637,5.29546816433186,0.0146716337249752,0.0898136824403656,"UP"
"FASTKD2","ENSG00000118246",-0.0689941446610973,3.54823014485721,0.013135946861147,0.0845445286544329,"NONE"
"ABCB1","ENSG00000085563",0.191341588855079,2.78441846729025,0.0144226471137043,0.0893044181296971,"UP"
"HPS1","ENSG00000107521",0.0724538457391692,3.24595236992205,0.0133153737017727,0.0852622713065259,"NONE"
"HYLS1","ENSG00000198331",-0.133170555054448,2.24403618736802,0.0161395968117719,0.0945550966122542,"NONE"
"MYOZ3","ENSG00000164591",-0.188970145887373,0.588262830383246,0.0189647262059236,0.103681831856493,"NONE"
"FAM19A1","ENSG00000183662",-0.234422110154756,3.38886292142286,0.0132341034247833,0.0850095443849362,"DOWN"
"SLC25A43","ENSG00000077713",0.137917172577471,2.1496587424895,0.0167393281126678,0.0966225635389984,"UP"
"GOLGA4","ENSG00000144674",0.0715367861739358,3.86186440663983,0.0130612374678908,0.0843630858531517,"NONE"
"EMX1","ENSG00000135638",-0.17982805476099,2.25001731680591,0.016103375874517,0.094478540986293,"DOWN"
"SYTL4","ENSG00000102362",0.342142500149236,2.380594657159,0.0160417618406273,0.0942516424586707,"UP"
"IQGAP1","ENSG00000140575",0.152027228584819,3.45714940510323,0.01324189006951,0.0850252280545011,"UP"
"SIK3","ENSG00000160584",0.111849622370247,3.86276074494088,0.0130908404069256,0.0843873211381671,"NONE"
"LINC00707","ENSG00000238266",0.256487891167792,1.09427601168103,0.0186851333536933,0.103277597900095,"NONE"
"CTDSP1","ENSG00000144579",0.146943193695487,3.02556258894037,0.0139885275139367,0.0879509807713694,"UP"
"EMC3","ENSG00000125037",-0.067992776347523,3.86147285267012,0.0131007347234991,0.0844177623991129,"NONE"
"CDCA7L","ENSG00000164649",0.146570529001749,1.70139443241436,0.0179348541192682,0.101011969956762,"NONE"
"MTERF1","ENSG00000127989",-0.0654436082159644,2.56911735382228,0.0153371544794257,0.0916635061930375,"NONE"
"","ENSG00000268362",0.125942468339692,3.05406180701034,0.0143458176755212,0.0891149888007986,"NONE"
"VWDE","ENSG00000146530",-0.240639310718327,1.00673263692117,0.0188064606639822,0.103427078841754,"NONE"
"FGD5","ENSG00000154783",0.1286526671703,1.32572598938911,0.0183728753798632,0.102383773284441,"NONE"
"TMEM260","ENSG00000070269",-0.068240986177686,2.72860871633356,0.0147719610255051,0.0901338122834747,"NONE"
"RAD51AP2","ENSG00000214842",-0.207534110237142,0.758728517560827,0.0190018422996952,0.103763154906532,"NONE"
"SFT2D2","ENSG00000213064",0.184323127308735,3.33550154676115,0.0134799579820584,0.0858781710316772,"UP"
"","ENSG00000272397",-0.214171028721118,1.31129208797814,0.0186325763814234,0.103192730412475,"NONE"
"TTC31","ENSG00000115282",0.105339930043322,2.08678829233413,0.0171447162453038,0.0981864665788064,"NONE"
"TRNP1","ENSG00000253368",-0.185723248191596,3.7727607878729,0.0132559200574776,0.0850818431687572,"DOWN"
"","ENSG00000255366",-0.132217530926805,2.86751154798036,0.014271647249143,0.0889430417718643,"NONE"
"NAP1L3","ENSG00000186310",-0.145925232519329,5.74510634252622,0.0155509331060522,0.0922319513651831,"DOWN"
"MAP2K4","ENSG00000065559",-0.111521222752421,4.55486504890421,0.0138960428973771,0.0875380980976413,"NONE"
"DUSP1","ENSG00000120129",0.311794217760721,4.64533752881392,0.0138670282365601,0.0874165956532767,"UP"
"TBC1D22A","ENSG00000054611",0.0705705164913892,3.03601079901963,0.0139127127656084,0.0876092969754091,"NONE"
"PLEKHG1","ENSG00000120278",0.129656060268602,2.70352779325996,0.0149042429741304,0.0903858094620991,"NONE"
"WDR5B","ENSG00000196981",0.122681344186066,1.85854208110759,0.0177004905207247,0.100071841454544,"NONE"
"VPS33B","ENSG00000184056",-0.102770610367767,3.27538595128152,0.013608803047095,0.086429137484313,"NONE"
"PRPF38A","ENSG00000134748",0.0837579848732259,3.09492962136169,0.0138467209244362,0.0873285080868036,"NONE"
"SF3A3","ENSG00000183431",-0.0647057351180345,3.72044036528907,0.0132827519740025,0.0852012767391468,"NONE"
